Code,Score
S11621501138820,1016
S11621501138821,906
S11621501138822,889
S11621501138823,978
S11621501138824,1011
S11621501138825,1049
S11621501138826,1063
S11621501138827,1073
S11621501138828,1101
S11621501138829,1016
S11621501138830,973
S11621501138831,890
S11621501138832,875
S11621501138833,942
S11621501138834,961
S11621501138835,1023
S11621501138836,1023
S11621501138837,1003
S11621501138901,1021
S11621501138902,1057
S11621501138903,1009
S11621501138904,1084
S11621501138905,1029
S11621501138906,1003
S11621501138907,944
S11621501138908,1039
S11621501138909,941
S11621501138910,1068
S11621501138911,1050
S11621501138912,1062
S11621501139001,904
S11621501139002,976
S11621501139003,949
S11621501139004,973
S11621501139005,1052
S11621501139006,1081
S11621501139007,1015
S11621501139009,1021
S11621501139010,1037
S11621501139011,1040
S11621501139012,1035
S11621501139013,1030
S11621501139014,884
S11621501139015,1025
S11621501139016,942
S11621501139017,784
S11621501139018,998
S11621501139019,946
S11621501139020,942
S11621501139021,941
S11621501139022,914
S11621501139023,872
S11621501139024,915
S11621501139025,950
S11621501139026,927
S11621501139027,956
S11621501139028,822
S11621501139029,1069
S11621501139101,990
S11621501139102,863
S11621501139103,897
S11621501139104,901
S11621501139105,921
S11621501139106,1041
S11621501139107,990
S11621501139108,971
S11621501139109,885
S11621501139110,1017
S11621501139201,931
S11621501139202,886
S11621501139203,967
S11621501139204,950
S11621501139205,1021
S11621501139206,969
S11621501139207,1018
S11621501139208,917
S11621501139209,969
S11621501139210,896
S11621501139211,1004
S11621501139212,1022
S11621501139213,935
S11621501139214,1015
S11621501139215,911
S11621501139216,1016
S11621501139217,906
S11621501139218,908
S11621501139219,915
S11621501139220,858
S11621501139221,864
S11621501139222,913
S11621501139223,876
S11621501139224,893
S11621501139225,829
S11621501139226,1033
S11621501139301,1000
S11621501139302,1045
S11621501139303,971
S11621501139304,1037
S11621501139305,1055
S11621501139306,939
S11621501139307,1054
S11621501139308,909
S11621501139309,867
S11621501139310,913
S11621501139401,888
S11621501139402,1044
S11621501139403,1000
S11621501139404,1054
S11621501139405,887
S11621501139406,959
S11621501139407,938
S11621501139408,883
S11621501139409,882
S11621501139410,887
S11621501139411,943
S11621501139412,902
S11621501139413,1080
S11621501139414,1064
S11621501139415,1036
S11621501139416,928
S11621501139417,916
S11621501139418,878
S11621501139419,967
S11621501139420,855
S11621501139421,887
S11621502139501,1008
S11621502139502,1013
S11621502139503,1024
S11621502139504,1061
S11621502139505,917
S11621502139506,1039
S11621502139507,1065
S11621502139508,1008
S11621502139509,1043
S11621502139511,1054
S11621502139512,1115
S11621502139513,1034
S11621502139514,953
S11621502139515,860
S11621502139516,998
S11621502139517,997
S11621502139520,969
S11621502139521,1038
S11621502139522,1022
S11621502139601,936
S11621502139602,1045
S11621502139603,995
S11621502139604,998
S11621502139605,1011
S11621502139606,1054
S11621502139607,1050
S11621502139608,813
S11621502139609,994
S11621502139610,922
S11621502139611,747
S11621502139612,882
S11621502139613,819
S11621502139614,894
S11621502139615,970
S11621502139801,1014
S11621502139802,954
S11621502139803,939
S11621502139806,943
S11621502139807,874
S11621502139809,1040
S11621502139810,907
S11621502139811,1025
S11621502139812,1065
S11621502139813,940
S11621502139814,964
S11621502139815,1028
S11621502139902,936
S11621502139903,891
S11621502139904,849
S11621502139905,863
S11621502139906,714
S11621502139907,714
S11621502139908,983
S11621502139909,1000
S11621502139910,995
S11621502139911,978
S11621502139912,965
S11621502139913,855
S11621502139914,912
S11621502139915,949
S11621502139916,891
S11621502139917,1050
S11621502146901,1108
S11621502146902,947
S11621502146903,926
S11621502146904,977
S11621502146905,854
S11621502146906,761
S11621502146907,856
S11621502146908,808
S11621502146909,894
S11621502146910,784
S11621502146911,823
S11621502146912,863
S11621502146913,843
S11621502146914,882
S11621502146915,790
S11621502146916,919
S11621502146917,843
S11621502146918,965
S11621502146919,858
S11621502146920,932
S11621502146921,826
S11621502146922,767
S11621502146923,1069
S11621502146924,776
S11621502146925,1007
S11621502146926,875
S11621502146927,966
S11621502146928,1038
S11621502146929,485
S11621502146930,916
S11621502146931,758
S11621502146932,936
S11621502146933,982
S11621502146934,942
S11621502146935,839
S11621502146936,1045
S11621502146937,934
S11621502146938,1000
S11621502146939,949
S11621502146940,1057
S11621502146941,1021
S11621502146942,919
S11621502146943,498
S11621502146944,768
S11621502147001,1010
S11621502147002,1052
S11621502147003,973
S11621502147004,932
S11621502147005,1003
S11621502147006,855
S11621502147007,1000
S11621502147008,809
S11621502147009,890
S11621502147010,986
S11621502147011,1040
S11621502147012,708
S11621502147013,918
S11621502147014,1006
S11621502147015,793
S11621502147016,875
S11621502147017,728
S11621502147018,1015
S11621502147019,1016
S11621502147020,908
S11621502147021,926
S11621502147022,948
S11621502147023,725
S11621502147024,1018
S11621502147025,968
S11621502147026,919
S11621502147027,1051
S11621502147028,1004
S11621502147029,987
S11621502147030,741
S11621502147031,944
S11621502147032,1008
S11621503140001,919
S11621503140002,969
S11621503140003,1037
S11621503140004,990
S11621503140005,900
S11621503140006,923
S11621503140007,921
S11621503140008,935
S11621503140009,1051
S11621503140010,1028
S11621503140011,1014
S11621503140012,941
S11621503140013,928
S11621503140014,862
S11621503140015,926
S11621503140016,1050
S11621503140017,1009
S11621503140018,996
S11621503140019,1009
S11621503140020,951
S11621503140021,970
S11621503140101,833
S11621503140102,949
S11621503140103,861
S11621503140104,939
S11621503140105,870
S11621503140106,933
S11621503140107,888
S11621503140108,1029
S11621503140109,1067
S11621503140110,949
S11621503140111,977
S11621503140112,1039
S11621503140113,997
S11621503140114,1070
S11621503140115,1005
S11621503140116,1006
S11621503140117,1009
S11621503140118,985
S11621503140119,1029
S11621503140120,944
S11621503140121,1007
S11621503140122,879
S11621503140123,1021
S11621503140201,994
S11621503140202,910
S11621503140203,863
S11621503140204,927
S11621503140205,1062
S11621503140206,902
S11621503140207,1011
S11621503140208,949
S11621503140209,789
S11621503140210,954
S11621503140211,1048
S11621503140212,973
S11621503140213,966
S11621503140301,756
S11621503140302,845
S11621503140304,903
S11621503140305,999
S11621503140306,1009
S11621503140307,1009
S11621503140308,981
S11621503140309,826
S11621503140310,887
S11621503140311,692
S11621503140401,924
S11621503140402,1030
S11621503140403,990
S11621503140404,953
S11621503140405,1052
S11621503140406,940
S11621503140407,916
S11621503140408,934
S11621503140409,971
S11621503140411,1071
S11621503140412,1055
S11621503140413,901
S11621503140414,935
S11621503140415,910
S11621503140416,809
S11621503140417,902
S11621503140418,1008
S11621503140419,1026
S11621503140420,1060
S11621503140421,724
S11621503140422,799
S11621503140423,1079
S11621503140424,897
S11621503140425,960
S11621503140426,912
S11621503140427,978
S11621503140428,1009
S11621503140501,997
S11621503140502,944
S11621503140503,981
S11621503140504,1045
S11621503140505,984
S11621503140506,1016
S11621503140507,1027
S11621503140508,971
S11621503140509,1076
S11621503140510,1068
S11621503140511,877
S11621503140512,940
S11621503140513,909
S11621503140514,1008
S11621503140515,1046
S11621503140516,807
S11621503140517,810
S11621503140518,919
S11621503140519,1007
S11621503140520,1031
S11621503140521,1041
S11621503140522,965
S11621503140523,968
S11621601140601,905
S11621601140602,932
S11621601140603,842
S11621601140604,846
S11621601140605,962
S11621601140606,976
S11621601140607,981
S11621601140609,938
S11621601140610,906
S11621601140611,888
S11621601140612,1025
S11621601140613,1074
S11621601140614,942
S11621601140615,943
S11621601140616,1031
S11621601140617,997
S11621601140618,972
S11621601140619,745
S11621601140620,982
S11621601140621,790
S11621601140622,1009
S11621601140623,919
S11621601140624,934
S11621601140625,935
S11621601140626,965
S11621601140627,1071
S11621601140629,1001
S11621601140630,1081
S11621601140631,1039
S11621601140632,1070
S11621601140633,994
S11621601140634,1019
S11621601140635,1041
S11621601140636,1052
S11621601140637,1054
S11621601140638,955
S11621601140639,1048
S11621601140640,1079
S11621601140701,973
S11621601140702,1015
S11621601140703,1028
S11621601140704,743
S11621601140705,946
S11621601140706,899
S11621601140707,936
S11621601140708,944
S11621601140709,969
S11621601140710,800
S11621601140711,1002
S11621601140712,1053
S11621601140713,1016
S11621601140715,1043
S11621601140716,1024
S11621601140717,1017
S11621601140718,1019
S11621601140719,981
S11621601140720,873
S11621601140721,922
S11621601140722,918
S11621601140723,1042
S11621601140724,866
S11621601140725,982
S11621601140726,1043
S11621601140727,1047
S11621601140728,1033
S11621601140729,1031
S11621601140730,894
S11621601140801,882
S11621601140802,1012
S11621601140803,1017
S11621601140804,1024
S11621601140805,1007
S11621601140806,906
S11621601140807,1039
S11621601140808,1044
S11621601140809,1056
S11621601140810,1090
S11621601140811,1050
S11621601140812,992
S11621601140813,993
S11621601140901,916
S11621601140902,986
S11621601140903,912
S11621601140904,918
S11621601140905,940
S11621601140906,841
S11621601140907,1031
S11621601140908,909
S11621601140909,1016
S11621601140910,1039
S11621601141001,980
S11621601141002,967
S11621601141003,997
S11621601141004,1005
S11621601141005,993
S11621601141006,991
S11621601141007,858
S11621601141008,868
S11621601141009,898
S11621601141010,808
S11621601141011,871
S11621601141012,902
S11621601141013,947
S11621601141014,932
S11621602141101,946
S11621602141102,892
S11621602141103,1006
S11621602141104,974
S11621602141105,994
S11621602141106,948
S11621602141107,724
S11621602141108,892
S11621602141109,854
S11621602141110,847
S11621602141111,889
S11621602141112,796
S11621602141113,916
S11621602141114,916
S11621602141115,1065
S11621602141116,865
S11621602141117,1015
S11621602141201,1004
S11621602141202,839
S11621602141203,1010
S11621602141204,1052
S11621602141205,872
S11621602141206,988
S11621602141207,1050
S11621602141208,1015
S11621602141209,1023
S11621602141301,1008
S11621602141302,1008
S11621602141303,1066
S11621602141304,1013
S11621602141305,1066
S11621602141306,1022
S11621602141307,1009
S11621602141308,982
S11621602141309,948
S11621602141310,1016
S11621602141311,1052
S11621602141312,1027
S11621602141313,1005
S11621602141314,1029
S11621602141315,845
S11621602141316,995
S11621602141317,922
S11621602141318,962
S11621602141319,935
S11621602141320,890
S11621602141321,968
S11621602141322,859
S11621602141323,879
S11621602141324,904
S11621602141325,941
S11621602141326,986
S11621602141327,1006
S11621602141328,979
S11621602141329,993
S11621602141330,1043
S11621602141331,769
S11621602141332,902
S11621602141333,870
S11621602141334,910
S11621602141335,911
S11621602141336,946
S11621602141338,838
S11621602141401,1006
S11621602141402,916
S11621602141403,927
S11621602141404,920
S11621602141405,896
S11621602141406,815
S11621602141407,988
S11621602141408,882
S11621602141409,910
S11621602141410,1046
S11621602141411,1032
S11621602141413,958
S11621602141415,931
S11621602141416,1040
S11621602141417,877
S11621602141418,1047
S11621602141419,1047
S11621602141420,962
S11621602141421,1038
S11621603141501,833
S11621603141502,813
S11621603141503,866
S11621603141504,810
S11621603141505,773
S11621603141506,932
S11621603141507,896
S11621603141508,861
S11621603141509,953
S11621603141510,876
S11621603141511,973
S11621603141512,1034
S11621603141513,985
S11621603141514,906
S11621603141515,759
S11621603141516,745
S11621603141518,982
S11621603141520,927
S11621603141521,991
S11621603141524,739
S11621603141525,999
S11621603141601,1089
S11621603141603,825
S11621603141604,1002
S11621603141605,894
S11621603141606,1037
S11621603141607,984
S11621603141608,1012
S11621603141609,1049
S11621603141610,1016
S11621603141611,1098
S11621603141612,983
S11621603141614,1013
S11621603141615,991
S11621603141616,963
S11621603141617,1055
S11621603141618,856
S11621603141619,970
S11621603141620,1015
S11621603141621,704
S11621603141622,1098
S11621603141623,959
S11621603141624,870
S11621603141625,881
S11621603141626,797
S11621603141627,837
S11621603141628,673
S11621603141629,648
S11621603141630,891
S11621603141631,953
S11621603141632,980
S11621603141633,910
S11621603141634,804
S11621603141635,963
S11621603141636,802
S11621603141637,1045
S11621603141638,1032
S11621603141639,1056
S11621603141640,987
S11621603141641,1054
S11621603141642,755
S11621603141643,754
S11621603141644,947
S11621603141645,1042
S11621603141646,1014
S11621603141701,960
S11621603141702,999
S11621603141703,790
S11621603141704,833
S11621603141705,692
S11621603141706,724
S11621603141707,783
S11621603141708,939
S11621603141709,1099
S11621603141710,1054
S11621603141711,1078
S11621603141713,1066
S11621603141714,1038
S11621603141715,988
S11621603141716,1071
S11621603141718,1119
S11621603141719,1013
S11621603141720,998
S11621603141721,872
S11621603141722,940
S11621603141723,903
S11621603141724,821
S11621603141725,806
S11621603141726,900
S11621603141727,791
S11621603141728,761
S11621603141729,834
S11621603141730,864
S11621603141731,878
S11621603141732,808
S11621603141733,1033
S11621603141734,776
S11621603141736,1058
S11621603141737,1060
S11621603141738,969
S11621603141739,1032
S11621603141740,1008
S11621603141741,1038
S11621603141742,986
S11621603141743,868
S11621603141744,905
S11621603141745,868
S11621603141746,862
S11621603141747,843
S11621603141748,834
S11621603141749,892
S11621603141750,932
S11621603141751,1021
S11621603141752,1088
S11621603141753,1088
S11621603141755,1067
S11621603141756,1075
S11621603141757,1026
S11621603141801,977
S11621603141802,1061
S11621603141803,1056
S11621603141804,1008
S11621603141805,1017
S11621603141806,1044
S11621603141807,956
S11621603141808,1030
S11621603141809,1021
S11621603141810,1056
S11621603141811,1053
S11621603141812,1044
S11621603141813,1063
S11621603141901,960
S11621603141902,963
S11621603141903,898
S11621603141904,844
S11621603141905,909
S11621603141906,912
S11621603141907,1004
S11621603141908,1026
S11621603141909,1070
S11621603141910,952
S11621603141911,951
S11621603141912,1059
S11621603141913,947
S11621603141914,1048
S11621603141915,1013
S11621603141916,1008
S11621603141917,987
S11621603141918,1013
S11621603141919,988
S11621603141920,1041
S11621603141921,919
S11621603141922,920
S11621603141923,892
S11621603141924,1020
S11621603141925,1029
S11621603141926,984
S11621603141927,1061
S11621603141928,894
S11621603141929,998
S11621701142001,850
S11621701142002,874
S11621701142003,1047
S11621701142004,1006
S11621701142005,1025
S11621701142006,988
S11621701142007,1019
S11621701142008,1061
S11621701142009,932
