code,p2001
60QP001180,102
60QP001181,93
60QP001182,97
60QP001183,195
60QP001184,133
60QP001185,156
60QP001186,211
60QP001187,177
60QP001188,181
60QP001189,121
60QP001190,127
60QP001191,104
60QP001192,121
60QP001193,137
60QP001194,71
60QP001195,107
60QP001196,173
60QP001197,106
60QP001198,95
60QP001199,143
60QP001200,90
60QP001201,72
60QP001202,83
60QP001203,99
60QP001204,141
60QP001205,140
60QP001206,128
60QP001207,138
60QP001208,115
60QP001209,84
60QP001210,120
60QP001211,110
60QP001212,82
60QP001213,128
60QP001214,90
60QP001215,137
60QP001216,71
60QP001217,100
60QP001218,67
60QP001219,66
60QP001220,101
60QP001221,63
60QP001222,95
60QP001223,90
60QP001224,86
60QP001225,55
60QP001226,90
60QP001227,101
60QP001228,94
60QP001229,56
60QP001230,57
60QP001231,172
60QP001232,128
60QP001233,112
60QP001234,120
60QP001235,131
60QP001236,126
60QP001237,99
60QP001238,170
60QP001239,171
60QP001240,98
60QP001241,133
60QP001242,188
60QP001243,116
60QP001244,77
60QP001245,177
60QP001246,148
60QP001247,141
60QP001248,95
60QP001249,109
60QP001250,139
60QP001251,117
60QP001252,141
60QP001253,133
60QP001254,97
60QP001255,82
60QP001256,89
60QP001257,98
60QP001258,149
60QP001259,101
60QP001260,70
60QP001261,107
60QP001262,77
60QP001263,103
60QP001264,101
60QP001265,106
60QP001266,94
60QP001267,93
60QP001268,65
60QP001269,91
60QP001270,183
60QP001271,86
60QP001272,81
60QP001273,113
60QP001274,80
60QP001275,81
60QP001276,84
60QP001277,109
60QP001278,99
60QP001279,145
60QP001280,191
60QP001281,167
60QP001282,236
60QP001283,158
60QP001284,191
60QP001285,164
60QP001286,180
60QP001287,148
60QP001288,89
60QP001289,191
60QP001290,192
60QP001291,136
60QP001292,130
60QP001293,114
60QP001294,153
60QP001295,161
60QP001296,211
60QP001297,174
60QP001298,130
60QP001299,212
60QP001300,172
60QP001301,227
60QP001302,150
60QP001303,257
60QP001304,150
60QP001305,125
60QP001306,190
60QP001307,113
60QP001308,165
60QP001309,66
60QP001310,162
60QP001311,172
60QP001312,134
60QP001313,82
60QP001314,135
60QP001315,113
60QP001316,122
60QP001317,98
60QP001318,139
60QP001319,72
60QP001320,94
60QP001321,108
60QP001322,126
60QP001323,111
60QP001324,109
60QP001325,123
60QP001326,142
60QP001327,118
60QP001328,130
60QP001329,75
60QP001330,114
60QP001331,163
60QP001332,131
60QP001333,83
60QP001334,148
60QP001335,139
60QP001336,209
60QP001337,80
60QP001338,203
60QP001339,110
60QP001340,75
60QP001341,129
60QP001342,133
60QP001343,119
60QP001344,98
60QP001345,118
60QP001346,68
60QP001347,91
60QP001348,88
60QP001349,113
60QP001350,96
60QP001351,116
60QP001352,140
60QP001353,179
60QP001354,86
60QP001355,59
60QP001356,138
60QP001357,195
60QP001358,204
60QP001359,127
60QP001360,58
60QP001361,70
60QP001362,85
60QP001363,102
60QP001364,90
60QP001365,182
60QP001366,186
60QP001367,78
60QP001368,141
60QP001369,178
60QP001370,134
60QP001371,111
60QP001372,125
60QP001373,81
60QP001374,140
60QP001375,125
60QP001376,133
60QP001377,156
60QP001378,115
60QP001379,94
60QP001380,166
60QP001381,153
60QP001382,134
60QP001383,78
60QP001384,156
60QP001385,147
60QP001386,206
60QP001387,95
60QP001388,131
60QP001389,126
60QP001390,149
60QP001391,131
60QP001392,173
60QP001393,91
60QP001394,119
60QP001395,146
60QP001396,168
60QP001397,121
60QP001398,114
60QP001399,121
60QP001400,79
60QP001401,109
60QP001402,141
60QP001403,115
60QP001404,144
60QP001405,118
60QP001406,97
60QP001407,170
60QP001408,157
60QP001409,126
60QP001410,68
60QP001411,93
60QP001412,100
60QP001413,65
60QP001414,77
60QP001415,109
60QP001416,233
60QP001417,161
60QP001418,95
60QP001419,186
60QP001420,143
60QP001421,156
60QP001422,128
60QP001423,155
60QP001424,118
60QP001425,96
60QP001426,117
60QP001427,85
60QP001428,111
60QP001429,80
60QP001430,84
60QP001431,66
60QP001432,56
60QP001433,115
60QP001434,96
60QP001435,157
60QP001436,116
60QP001437,62
60QP001438,213
60QP001439,143
60QP001440,114
60QP001441,67
60QP001442,131
60QP001443,102
60QP001444,78
60QP001445,137
60QP001446,103
60QP001447,79
60QP001448,128
60QP001449,143
60QP001450,73
60QP001451,76
60QP001452,196
60QP001453,145
60QP001454,196
60QP001455,195
60QP001456,115
60QP001457,100
60QP001458,108
60QP001459,75
60QP001460,134
60QP001461,121
60QP001462,143
60QP001463,93
60QP001464,69
60QP001465,206
60QP001466,203
60QP001467,74
60QP001468,77
60QP001469,175
60QP001470,148
60QP001471,156
60QP001472,92
60QP001473,100
60QP001474,80
60QP001475,71
60QP001476,84
60QP001477,203
60QP001478,142
60QP001479,127
60QP001480,190
60QP001481,123
60QP001482,133
60QP001483,120
60QP001484,129
60QP001485,155
60QP001486,183
60QP001487,141
60QP001488,158
60QP001489,68
60QP001490,79
60QP001491,145
60QP001492,130
60QP001493,131
60QP001494,112
60QP001495,120
60QP001496,64
60QP001497,168
60QP001498,107
60QP001499,188
60QP001500,176
60QP001501,141
60QP001502,133
60QP001503,115
60QP001504,104
60QP001505,140
60QP001506,138
60QP001507,174
60QP001508,127
60QP001509,81
60QP001510,88
60QP001511,123
60QP001512,120
60QP001513,115
60QP001514,144
60QP001515,169
60QP001516,82
60QP001517,88
60QP001518,81
60QP001519,87
60QP001520,73
60QP001521,81
60QP001522,87
60QP001523,63
60QP001524,116
60QP001525,86
60QP001526,147
60QP001527,99
60QP001528,78
60QP001529,85
60QP001530,107
60QP001531,104
60QP001532,117
60QP001533,161
60QP001534,144
60QP001535,85
60QP001536,83
60QP001537,104
60QP001538,114
60QP001539,168
60QP001540,164
60QP001541,93
60QP001542,54
60QP001543,128
60QP001544,163
60QP001545,186
60QP001546,116
60QP001547,119
60QP001548,105
60QP001549,127
60QP001550,165
60QP001551,117
60QP001552,121
60QP001553,107
60QP001554,86
60QP001555,115
60QP001556,105
60QP001557,112
60QP001558,118
60QP001559,100
60QP001560,124
60QP001561,110
60QP001562,102
60QP001563,138
60QP001564,162
60QP001565,121
60QP001566,185
60QP001567,180
60QP001568,154
60QP001569,123
60QP001570,206
60QP001571,161
60QP001572,139
60QP001573,153
60QP001574,132
60QP001575,125
60QP001576,132
60QP001577,143
60QP001578,142
60QP001579,159
60QP001580,164
60QP001581,96
60QP001582,142
60QP001583,102
60QP001584,113
60QP001585,117
60QP001586,136
60QP001587,124
60QP001588,130
60QP001589,112
60QP001590,145
60QP001591,91
60QP001592,112
60QP001593,114
60QP001594,146
60QP001595,120
60QP001596,110
60QP001597,165
60QP001598,119
60QP001599,202
60QP001600,102
60QP001601,177
60QP001602,172
60QP001603,108
60QP001604,68
60QP001605,131
60QP001606,153
60QP001607,157
60QP001608,132
60QP001609,95
60QP001610,187
60QP001611,135
60QP001612,129
60QP001613,77
60QP001614,142
60QP001615,179
60QP001616,142
60QP001617,217
60QP001618,169
60QP001619,145
60QP001620,110
60QP001621,110
60QP001622,115
60QP001623,129
60QP001624,129
60QP001625,103
60QP001626,99
60QP001627,87
60QP001628,103
60QP001629,136
60QP001630,169
60QP001631,107
60QP001632,114
60QP001633,113
60QP001634,84
60QP001635,87
60QP001636,56
60QP001637,90
60QP001638,98
60QP001639,80
60QP001640,94
60QP001641,138
60QP001642,73
60QP001643,170
60QP001644,177
60QP001645,131
60QP001646,83
60QP001647,96
60QP001648,172
60QP001649,108
60QP001650,161
60QP001651,113
60QP001652,104
60QP001653,99
60QP001654,135
60QP001655,61
60QP001656,104
60QP001657,53
60QP001658,70
60QP001659,142
60QP001660,80
60QP001661,78
60QP001662,60
60QP001663,63
60QP001664,59
60QP001665,56
60QP001666,76
60QP001667,106
60QP001668,77
60QP001669,85
60QP001670,95
60QP001671,102
60QP001672,97
60QP001673,107
60QP001674,149
60QP001675,86
60QP001676,125
60QP001677,116
60QP001678,202
60QP001679,79
60QP001680,108
60QP001681,90
60QP001682,57
60QP001683,53
60QP001684,69
60QP001685,74
60QP001686,58
60QP001687,118
60QP001688,91
60QP001689,99
60QP001690,116
60QP001691,132
60QP001692,71
60QP001693,125
60QP001694,111
60QP001695,104
60QP001696,92
60QP001697,167
60QP001698,144
60QP001699,171
60QP001700,111
60QP001701,112
60QP001702,129
60QP001703,117
60QP001704,128
60QP001705,84
60QP001706,60
60QP001707,94
60QP001708,110
60QP001709,73
60QP001710,56
60QP001711,67
60QP001712,119
60QP001713,81
60QP001714,93
60QP001715,100
60QP001716,119
60QP001717,77
60QP001718,92
60QP001719,80
60QP001720,124
60QP001721,94
60QP001722,62
60QP001723,137
60QP001724,71
60QP001725,64
60QP001726,62
60QP001727,65
60QP001728,76
60QP001729,56
60QP001730,111
60QP001731,76
60QP001732,57
60QP001733,64
60QP001734,55
60QP001735,62
60QP001736,116
60QP001737,90
60QP001738,58
60QP001739,76
60QP001740,59
60QP001741,92
60QP001742,74
60QP001743,73
60QP001744,77
60QP001745,105
60QP001746,92
60QP001747,52
60QP001748,104
60QP001749,98
60QP001750,115
60QP001751,67
60QP001752,52
60QP001753,58
60QP001754,94
60QP001755,132
60QP001756,89
60QP001757,119
60QP001758,114
60QP001759,128
60QP001760,67
60QP001761,120
60QP001762,131
60QP001763,124
60QP001764,104
60QP001765,126
60QP001766,100
60QP001767,79
60QP001768,123
60QP001769,56
60QP001770,88
60QP001771,151
60QP001772,79
60QP001773,74
60QP001774,89
60QP001775,127
60QP001776,130
60QP001777,111
60QP001778,66
60QP001779,115
60QP001780,117
60QP001781,134
60QP001782,92
60QP001783,133
60QP001784,146
60QP001785,138
60QP001786,103
60QP001787,100
60QP001788,107
60QP001789,149
60QP001790,116
60QP001791,153
60QP001792,84
60QP001793,106
60QP001794,173
60QP001795,109
60QP001796,98
60QP001797,86
60QP001798,96
60QP001799,128
60QP001800,131
60QP001801,145
60QP001802,166
60QP001803,127
60QP001804,119
60QP001805,135
60QP001806,144
60QP001807,142
60QP001808,131
60QP001809,100
60QP001810,87
60QP001811,77
60QP001812,84
60QP001813,140
60QP001814,119
60QP001815,96
60QP001816,80
60QP001817,106
60QP001818,81
60QP001819,96
60QP001820,94
60QP001821,100
60QP001822,140
60QP001823,84
60QP001824,120
60QP001825,72
60QP001826,92
60QP001827,448
60QP001828,116
60QP001829,98
60QP001830,116
60QP001831,71
60QP001832,85
60QP001833,82
60QP001834,118
60QP001835,108
60QP001836,68
60QP001837,116
60QP001838,83
60QP001839,83
60QP001840,87
60QP001841,110
60QP001842,66
60QP001843,73
60QP001844,110
60QP001845,85
60QP001846,105
60QP001847,156
60QP001848,119
60QP001849,158
60QP001850,115
60QP001851,157
60QP001852,96
60QP001853,132
60QP001854,169
60QP001855,139
60QP001856,73
60QP001857,124
60QP001858,61
60QP001859,90
60QP001860,106
60QP001861,80
60QP001862,91
60QP001863,98
60QP001864,65
60QP001865,149
60QP001866,86
60QP001867,208
60QP001868,131
60QP001869,74
60QP001870,104
60QP001871,105
60QP001872,104
60QP001873,118
60QP001874,136
60QP001875,135
60QP001876,137
60QP001877,152
60QP001878,150
60QP001879,142
60QP001880,133
60QP001881,120
60QP001882,106
60QP001883,121
60QP001884,120
60QP001885,143
60QP001886,97
60QP001887,113
60QP001888,117
60QP001889,106
60QP001890,107
60QP001891,131
60QP001892,83
60QP001893,180
60QP001894,159
60QP001895,174
60QP001896,71
60QP001897,140
60QP001898,79
60QP001899,88
60QP001900,100
60QP001901,98
60QP001902,114
60QP001903,106
60QP001904,76
60QP001905,126
60QP001906,83
60QP001907,72
60QP001908,72
60QP001909,113
60QP001910,122
60QP001911,95
60QP001912,88
60QP001913,72
60QP001914,81
60QP001915,148
60QP001916,108
60QP001917,97
60QP001918,101
60QP001919,156
60QP001920,153
60QP001921,144
60QP001922,80
60QP001923,87
60QP001924,132
60QP001925,135
60QP001926,96
60QP001927,79
60QP001928,85
60QP001929,130
60QP001930,77
60QP001931,78
60QP001932,96
60QP001933,158
60QP001934,103
60QP001935,124
60QP001936,96
60QP001937,116
60QP001938,98
60QP001939,91
60QP001940,83
60QP001941,85
60QP001942,110
60QP001943,82
60QP001944,133
60QP001945,139
60QP001946,162
60QP001947,104
60QP001948,132
60QP001949,139
60QP001950,124
60QP001951,107
60QP001952,193
60QP001953,161
60QP001954,165
60QP001955,195
60QP001956,162
60QP001957,149
60QP001958,98
60QP001959,128
60QP001960,207
60QP001961,122
60QP001962,102
60QP001963,87
60QP001964,129
60QP001965,145
60QP001966,108
60QP001967,225
60QP001968,213
60QP001969,91
60QP001970,102
60QP001971,94
60QP001972,104
60QP001973,227
60QP001974,115
60QP001975,168
60QP001976,154
60QP001977,68
60QP001978,148
60QP001979,113
60QP001980,106
60QP001981,103
60QP001982,89
60QP001983,151
60QP001984,199
60QP001985,155
60QP001986,94
60QP001987,76
60QP001988,132
60QP001989,113
60QP001990,89
60QP001991,137
60QP001992,170
60QP001993,122
60QP001994,98
60QP001995,143
60QP001996,98
60QP001997,102
60QP001998,112
60QP001999,128
60QP002000,100
60QP002001,185
60QP002002,96
60QP002003,111
60QP002004,75
60QP002005,100
60QP002006,70
60QP002007,125
60QP002008,98
60QP002009,96
60QP002010,140
60QP002011,134
60QP002012,95
60QP002013,122
60QP002014,95
60QP002015,133
60QP002016,68
60QP002017,58
60QP002018,73
60QP002019,169
60QP002020,147
60QP002021,112
60QP002022,127
60QP002023,127
60QP002024,76
60QP002025,157
60QP002026,168
60QP002027,109
60QP002028,203
60QP002029,135
60QP002030,121
60QP002031,124
60QP002032,126
60QP002033,149
60QP002034,63
60QP002035,149
60QP002036,117
60QP002037,135
60QP002038,93
60QP002039,159
60QP002040,144
60QP002041,139
60QP002042,140
60QP002043,107
60QP002044,121
60QP002045,109
60QP002046,138
60QP002047,108
60QP002048,116
60QP002049,116
60QP002050,119
60QP002051,122
60QP002052,74
60QP002053,92
60QP002054,76
60QP002055,99
60QP002056,125
60QP002057,111
60QP002058,93
60QP002059,113
60QP002060,89
60QP002061,131
60QP002062,136
60QP002063,116
60QP002064,107
60QP002065,161
60QP002066,114
60QP002067,118
60QP002068,179
60QP002069,119
60QP002070,136
60QP002071,125
60QP002072,111
60QP002073,94
60QP002074,128
60QP002075,107
60QP002076,170
60QP002077,205
60QP002078,111
60QP002079,122
60QP002080,122
60QP002081,108
60QP002082,166
60QP002083,101
60QP002084,212
60QP002085,183
60QP002086,148
60QP002087,132
60QP002088,131
60QP002089,105
60QP002090,231
60QP002091,127
60QP002092,113
60QP002093,159
60QP002094,225
60QP002095,174
60QP002096,86
60QP002097,91
60QP002098,113
60QP002099,128
60QP002100,177
60QP002101,123
60QP002102,111
60QP002103,86
60QP002104,101
60QP002105,106
60QP002106,129
60QP002107,110
60QP002108,96
60QP002109,121
60QP002110,105
60QP002111,109
60QP002112,113
60QP002113,71
60QP002114,100
60QP002115,115
60QP002116,129
60QP002117,124
60QP002118,134
60QP002119,128
60QP002120,96
60QP002121,120
60QP002122,135
60QP002123,108
60QP002124,170
60QP002125,147
60QP002126,137
60QP002127,388
60QP002128,144
60QP002129,133
60QP002130,128
60QP002131,98
60QP002132,69
60QP002133,71
60QP002134,92
60QP002135,75
60QP002136,138
60QP002137,163
60QP002138,99
60QP002139,94
60QP002140,151
60QP002141,147
60QP002142,76
60QP002143,92
60QP002144,117
60QP002145,100
60QP002146,81
60QP002147,121
60QP002148,89
60QP002149,102
60QP002150,75
60QP002151,134
60QP002152,144
60QP002153,119
60QP002154,71
60QP002155,64
60QP002156,127
60QP002157,147
60QP002158,116
60QP002159,113
60QP002160,117
60QP002161,96
60QP002162,134
60QP002163,114
60QP002164,136
60QP002165,153
60QP002166,124
60QP002167,172
60QP002168,102
60QP002169,149
60QP002170,138
60QP002171,196
60QP002172,130
60QP002173,110
60QP002174,113
60QP002175,90
60QP002176,110
60QP002177,85
60QP002178,54
60QP002179,50
60QP002180,87
60QP002181,97
60QP002182,92
60QP002183,59
60QP002184,78
60QP002185,118
60QP002186,125
60QP002187,140
60QP002188,77
60QP002189,79
60QP002190,70
60QP002191,155
60QP002192,103
60QP002193,85
60QP002194,109
60QP002195,124
60QP002196,123
60QP002197,117
60QP002198,123
60QP002199,108
60QP002200,126
60QP002201,113
60QP002202,95
60QP002203,77
60QP002204,143
60QP002205,177
60QP002206,115
60QP002207,98
60QP002208,86
60QP002209,123
60QP002210,82
60QP002211,104
60QP002212,137
60QP002213,100
60QP002214,133
60QP002215,131
60QP002216,204
60QP002217,127
60QP002218,157
60QP002219,113
60QP002220,106
60QP002221,197
60QP002222,141
60QP002223,90
60QP002224,99
60QP002225,139
60QP002226,140
60QP002227,468
60QP002228,108
60QP002229,143
60QP002230,97
60QP002231,149
60QP002232,121
60QP002233,133
60QP002234,104
60QP002235,91
60QP002236,134
60QP002237,144
60QP002238,143
60QP002239,169
60QP002240,106
60QP002241,149
60QP002242,89
60QP002243,124
60QP002244,98
60QP002245,103
60QP002246,146
60QP002247,55
60QP002248,96
60QP002249,98
60QP002250,103
60QP002251,121
60QP002252,97
60QP002253,102
60QP002254,134
60QP002255,124
60QP002256,139
60QP002257,107
60QP002258,108
60QP002259,132
60QP002260,135
60QP002261,93
60QP002262,146
60QP002263,145
60QP002264,138
60QP002265,130
60QP002266,140
60QP002267,156
60QP002268,138
60QP002269,137
60QP002270,112
60QP002271,105
60QP002272,96
60QP002273,146
60QP002274,52
60QP002275,120
60QP002276,89
60QP002277,136
60QP002278,92
60QP002279,126
60QP002280,98
60QP002281,111
60QP002282,102
60QP002283,118
60QP002284,154
60QP002285,96
60QP002286,87
60QP002287,125
60QP002288,76
60QP002289,112
60QP002290,120
60QP002291,120
60QP002292,94
60QP002293,72
60QP002294,93
60QP002295,105
60QP002296,99
60QP002297,88
60QP002298,113
60QP002299,58
60QP002300,141
60QP002301,88
60QP002302,168
60QP002303,149
60QP002304,102
60QP002305,89
60QP002306,66
60QP002307,55
60QP002308,150
60QP002309,110
60QP002310,83
60QP002311,118
60QP002312,79
60QP002313,96
60QP002314,181
60QP002315,93
60QP002316,271
60QP002317,134
60QP002318,121
60QP002319,128
60QP002320,116
60QP002321,141
60QP002322,91
60QP002323,63
60QP002324,117
60QP002325,109
60QP002326,69
60QP002327,94
60QP002328,160
60QP002329,99
60QP002330,143
60QP002331,108
60QP002332,137
60QP002333,118
60QP002334,109
60QP002335,128
60QP002336,108
60QP002337,59
60QP002338,88
60QP002339,62
60QP002340,116
60QP002341,110
60QP002342,206
60QP002343,162
60QP002344,137
60QP002345,117
60QP002346,197
60QP002347,100
60QP002348,150
60QP002349,135
60QP002350,114
60QP002351,55
60QP002352,84
60QP002353,111
60QP002354,98
60QP002355,123
60QP002356,117
60QP002357,111
60QP002358,114
60QP002359,116
60QP002360,65
60QP002361,75
60QP002362,132
60QP002363,50
60QP002364,120
60QP002365,126
60QP002366,121
60QP002367,66
60QP002368,92
60QP002369,74
60QP002370,129
60QP002371,114
60QP002372,89
60QP002373,107
60QP002374,192
60QP002375,187
60QP002376,117
60QP002377,137
60QP002378,129
60QP002379,127
60QP002380,129
60QP002381,141
60QP002382,139
60QP002383,125
60QP002384,127
60QP002385,138
60QP002386,128
60QP002387,132
60QP002388,215
60QP002389,104
60QP002390,88
60QP002391,51
60QP002392,133
60QP002393,117
60QP002394,96
60QP002395,129
60QP002396,88
60QP002397,98
60QP002398,143
60QP002399,97
60QP002400,77
60QP002401,96
60QP002402,162
60QP002403,106
60QP002404,98
60QP002405,98
60QP002406,116
60QP002407,131
60QP002408,132
60QP002409,112
60QP002410,147
60QP002411,89
60QP002412,55
60QP002413,97
60QP002414,124
60QP002415,101
60QP002416,111
60QP002417,117
60QP002418,88
60QP002419,142
60QP002420,129
60QP002421,112
60QP002422,90
60QP002423,91
60QP002424,153
60QP002425,97
60QP002426,109
60QP002427,163
60QP002428,158
60QP002429,113
60QP002430,105
60QP002431,140
60QP002432,103
60QP002433,132
60QP002434,123
60QP002435,110
60QP002436,144
60QP002437,116
60QP002438,125
60QP002439,176
60QP002440,1705
60QP002441,124
60QP002442,82
60QP002443,173
60QP002444,167
60QP002445,112
60QP002446,168
60QP002447,108
60QP002448,142
60QP002449,100
60QP002450,121
60QP002451,142
60QP002452,109
60QP002453,133
60QP002454,102
60QP002455,82
60QP002456,155
60QP002457,188
60QP002458,112
60QP002459,72
60QP002460,86
60QP002461,165
60QP002462,154
60QP002463,132
60QP002464,122
60QP002465,97
60QP002466,171
60QP002467,125
60QP002468,159
60QP002469,114
60QP002470,99
60QP002471,100
60QP002472,116
60QP002473,209
60QP002474,202
60QP002475,159
60QP002476,157
60QP002477,106
60QP002478,110
60QP002479,109
60QP002480,187
60QP002481,126
60QP002482,131
60QP002483,181
60QP002484,218
60QP002485,136
60QP002486,109
60QP002487,89
60QP002488,223
60QP002489,119
60QP002490,122
60QP002491,114
60QP002492,52
60QP002493,136
60QP002494,185
60QP002495,115
60QP002496,175
60QP002497,139
60QP002498,111
60QP002499,199
60QP002500,177
60QP002501,118
60QP002502,124
60QP002503,97
