"code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"E00048147","0","1","22","39","36","30","12","18","19","17","21","9","9","29","15","15","3"
"E00175739","0","14","28","53","42","38","26","19","15","11","15","0","11","11","7","0","3"
"E00045204","0","4","9","17","17","26","23","39","64","26","29","38","14","15","14","3","0"
"E00047441","0","3","15","10","27","33","29","9","3","30","22","58","21","26","25","6","11"
"E00047995","0","14","24","12","39","36","21","19","37","20","32","10","13","12","44","35","11"
"E00045959","0","0","6","4","3","14","7","7","19","27","12","17","13","13","27","12","9"
"E00047125","0","0","0","0","9","5","0","22","0","17","3","0","0","6","0","3","3"
"E00048041","0","13","32","40","26","46","61","57","30","21","43","15","18","79","34","15","15"
"E00175606","0","11","48","56","55","68","27","57","23","21","15","28","15","11","9","0","3"
"E00046250","0","3","19","11","34","16","24","21","27","24","33","6","11","15","12","7","0"
"E00047418","0","41","56","48","107","71","77","96","146","73","57","116","25","50","66","61","7"
"E00047445","0","18","11","31","27","17","21","38","29","35","29","68","29","18","9","28","3"
"E00045699","0","3","4","0","33","8","0","8","3","6","12","28","6","19","44","9","0"
"E00047400","0","43","27","57","64","48","41","22","60","35","43","37","34","24","75","73","9"
"E00046876","0","2","0","3","9","21","6","20","9","6","3","0","0","0","3","9","0"
"E00047214","0","6","16","1","13","18","12","22","24","6","6","31","4","0","25","3","0"
"E00047024","0","0","6","3","3","22","12","8","9","3","9","3","9","3","15","3","0"
"E00045948","0","16","49","26","26","36","34","25","6","15","9","17","0","17","6","6","3"
"E00046975","0","45","27","28","112","77","65","67","59","15","42","17","57","77","22","37","28"
"E00045193","0","10","27","48","24","44","61","54","18","24","4","23","12","29","12","6","3"
"E00047015","0","4","15","21","60","45","26","0","57","32","25","15","12","25","12","19","3"
"E00045941","0","1","25","10","3","32","3","22","11","11","15","14","6","28","17","54","0"
"E00046974","0","3","13","19","30","44","22","34","19","13","9","12","15","20","6","18","0"
"E00175795","0","17","32","44","96","79","58","83","26","4","8","9","3","26","12","20","11"
"E00175610","0","31","32","59","60","81","66","94","78","38","28","41","91","114","68","61","6"
"E00046394","0","351","631","822","678","700","455","508","376","300","341","322","472","456","407","334","65"
"E00045967","0","5","19","6","19","46","14","30","41","6","12","29","12","14","31","24","11"
"E00047456","0","3","0","3","7","40","12","3","3","6","3","0","0","0","14","23","3"
"E00047547","0","3","12","0","15","0","5","0","14","6","18","3","0","6","0","0","0"
"E00047251","0","0","3","3","4","3","5","7","9","3","6","3","18","11","3","0","3"
"E00046136","0","0","12","47","12","23","28","12","6","9","14","9","6","3","3","18","3"
"E00046257","0","12","12","37","26","15","5","11","7","3","20","30","12","6","6","12","0"
"E00045952","0","6","57","32","37","72","78","86","80","29","49","57","25","12","48","38","26"
"E00047659","0","0","3","0","4","0","5","10","12","9","15","3","3","12","0","17","0"
"E00046902","0","0","0","0","6","20","16","3","0","6","0","11","6","0","0","3","3"
"E00047191","0","3","9","12","24","9","6","22","32","13","6","9","7","12","0","14","7"
"E00046622","0","15","17","34","21","22","69","26","20","12","23","6","6","23","1","2","11"
"E00046371","0","6","18","9","24","21","17","10","4","9","3","9","12","6","3","32","0"
"E00045955","0","3","23","33","0","12","3","5","0","0","1","3","3","3","3","3","0"
"E00047392","0","0","8","21","8","6","17","5","15","21","9","2","0","6","0","0","6"
"E00045633","0","3","29","15","19","3","8","20","20","6","1","0","14","13","6","13","0"
"E00047442","0","23","6","27","48","25","6","12","35","31","31","20","23","9","35","3","0"
"E00047428","0","34","65","31","59","99","34","51","39","55","38","54","26","15","50","19","29"
"E00045420","0","3","9","9","12","18","21","26","15","3","13","25","0","4","26","6","0"
"E00047022","0","3","7","0","27","27","8","22","7","20","14","3","4","6","6","6","3"
"E00047421","0","0","6","19","9","18","12","17","18","14","12","3","4","9","9","0","0"
"E00175612","0","3","16","17","29","9","10","21","27","0","22","5","0","3","9","26","0"
"E00045917","0","8","32","18","17","17","18","31","15","24","35","6","9","3","10","23","0"
"E00046551","0","0","7","21","18","0","9","11","3","6","3","0","0","1","15","0","8"
"E00047507","0","4","9","15","10","16","3","32","18","12","17","5","3","17","23","6","0"
"E00045393","0","13","9","9","17","16","0","0","5","6","3","3","0","5","6","3","0"
"E00045964","0","32","9","22","7","18","0","23","13","18","3","12","0","8","15","0","3"
"E00046852","0","3","20","19","18","35","14","41","22","34","6","28","12","12","3","6","0"
"E00045932","0","9","16","31","31","35","17","49","28","12","38","36","23","21","11","10","3"
"E00047524","0","3","15","12","6","9","18","12","18","9","12","6","14","17","0","3","0"
"E00047321","0","0","0","7","3","6","12","9","24","3","3","3","3","3","6","3","0"
"E00045963","0","10","3","7","6","42","6","9","17","21","9","28","10","6","14","20","5"
"E00046986","0","16","28","19","21","52","42","56","52","32","9","6","11","9","17","43","6"
"E00045678","0","0","3","4","0","6","3","13","5","6","4","3","0","10","0","12","3"
"E00047425","0","13","8","24","40","85","86","66","28","18","12","27","33","25","50","13","18"
"E00047036","0","1","9","9","15","27","23","23","8","11","29","0","31","28","0","12","3"
"E00047737","0","0","0","3","0","0","0","11","2","3","0","0","0","0","14","3","0"
"E00046315","0","18","10","34","35","25","11","15","29","34","17","12","0","3","0","14","3"
"E00047401","0","12","45","40","16","64","21","31","62","52","20","18","6","8","23","18","6"
"E00045169","0","3","22","37","49","82","37","28","19","40","21","9","6","23","20","19","0"
"E00045190","0","14","17","25","26","34","52","42","24","4","31","16","21","13","28","40","4"
"E00045168","0","1","13","21","17","3","7","9","11","3","4","6","3","6","6","23","0"
"E00175620","0","7","20","3","9","23","18","12","11","9","4","14","6","23","3","12","0"
"E00175791","0","15","58","22","57","76","83","58","66","45","40","6","11","28","3","18","0"
"E00175652","0","81","293","343","358","525","402","466","516","285","297","214","236","166","201","268","23"
"E00175745","0","3","3","12","6","0","3","3","5","0","0","0","0","6","0","0","0"
"E00048011","0","11","35","18","29","26","35","40","29","37","12","15","6","9","7","20","6"
"E00175636","0","0","0","0","0","10","12","7","5","3","26","11","11","3","0","8","3"
"E00045208","0","6","7","29","6","32","4","12","31","9","28","26","10","9","12","12","1"
"E00045668","0","0","6","3","16","28","12","57","47","6","26","26","20","3","6","23","18"
"E00048024","0","3","24","41","9","14","32","43","40","11","10","3","12","3","20","14","0"
"E00047506","0","13","16","30","27","14","17","18","8","12","14","0","3","11","18","9","0"
"E00046544","0","0","39","12","13","23","32","6","15","16","3","3","6","0","12","12","0"
"E00046412","0","46","36","69","98","82","92","60","67","29","37","18","26","21","32","30","6"
"E00047371","0","0","3","6","0","16","3","9","12","15","12","3","3","3","6","0","0"
"E00175699","0","1","0","0","9","0","0","10","6","2","6","0","3","3","0","6","0"
"E00047515","0","0","38","62","32","44","30","22","22","22","33","15","19","18","26","29","4"
"E00045172","0","11","13","8","21","10","13","30","6","10","9","0","9","22","9","3","0"
"E00047391","0","9","50","51","15","38","24","16","21","15","26","12","6","35","6","13","6"
"E00046366","0","13","59","46","62","78","10","8","63","49","15","21","32","14","29","24","25"
"E00175608","0","12","51","24","47","39","22","27","26","26","24","18","43","19","15","10","11"
"E00046286","0","0","10","3","9","15","6","17","6","30","15","10","10","12","3","9","11"
"E00048038","0","3","19","32","26","24","37","24","20","27","13","21","20","4","0","12","0"
"E00046804","0","50","39","20","35","42","31","44","36","60","89","37","29","45","21","34","0"
"E00047967","0","1","7","4","0","3","3","3","14","13","15","4","23","9","2","3","0"
"E00047676","0","17","0","9","3","21","6","0","0","5","3","0","6","6","3","17","3"
"E00045495","0","0","0","6","3","3","0","0","0","2","1","0","0","3","3","0","3"
"E00175727","0","0","0","0","0","0","21","0","12","13","0","0","0","0","3","3","0"
"E00045515","0","15","21","28","28","53","50","22","31","36","20","12","14","15","15","24","9"
"E00047494","0","15","48","67","41","87","58","58","65","76","37","40","67","49","67","49","65"
"E00045182","0","31","39","46","56","73","49","45","32","10","28","14","12","11","9","28","0"
"E00046411","0","16","41","37","14","29","7","32","24","32","46","22","6","23","15","52","12"
"E00046341","0","4","26","10","35","12","10","62","24","34","48","43","0","40","51","49","9"
"E00048054","0","17","11","20","32","22","19","22","29","38","25","14","9","27","32","3","3"
"E00045135","0","0","0","15","6","12","6","18","15","2","14","3","0","4","3","6","0"
"E00047246","0","1","24","39","31","32","19","30","24","6","12","12","20","0","14","25","4"
"E00175781","0","6","3","33","8","22","25","3","17","24","3","0","3","3","4","11","3"
"E00047555","0","0","0","3","3","15","6","6","3","3","14","3","11","26","0","0","1"
"E00045587","0","0","0","0","0","3","0","9","0","0","2","0","3","0","3","0","0"
"E00046439","0","0","12","0","0","3","9","3","9","0","5","6","0","0","0","6","0"
"E00045920","0","0","34","13","11","8","6","3","10","12","8","6","17","9","7","3","0"
"E00175714","0","4","15","13","13","38","15","21","23","23","8","3","3","0","22","3","3"
"E00047475","0","22","25","59","58","49","76","67","17","37","20","28","21","34","15","48","0"
"E00047396","0","7","49","23","31","16","15","18","27","10","17","22","4","17","3","6","1"
"E00046850","0","0","19","6","23","12","7","6","12","9","8","0","11","6","6","3","0"
"E00045148","0","6","4","6","6","3","3","13","9","23","16","3","3","7","9","12","3"
"E00047007","0","3","0","3","3","8","3","3","15","3","8","0","0","0","6","8","0"
"E00045878","0","5","6","6","4","9","6","0","14","0","2","3","5","0","0","6","3"
"E00047544","0","0","3","3","6","7","1","0","1","6","5","3","0","0","3","20","0"
"E00047347","0","0","12","3","0","6","20","15","6","9","19","3","0","6","3","9","7"
"E00047623","0","1","0","9","0","35","12","23","27","4","29","33","3","15","3","9","4"
"E00047139","0","3","15","9","9","3","17","29","9","9","25","9","14","0","9","12","0"
"E00048018","0","1","15","9","17","10","13","39","20","9","44","27","15","52","35","40","3"
"E00045380","0","6","17","30","16","23","45","34","28","10","8","9","8","6","12","11","6"
"E00048136","0","2","12","30","24","9","15","40","16","18","25","40","14","26","12","12","0"
"E00047093","0","0","0","4","3","0","0","0","0","0","8","0","0","0","0","3","0"
"E00045856","0","11","3","21","21","13","12","12","27","27","11","4","23","18","17","34","19"
"E00046980","0","22","3","9","9","30","15","6","6","9","2","0","3","0","14","3","0"
"E00175729","0","11","26","21","6","15","3","13","6","9","6","25","10","6","6","6","0"
"E00047374","0","23","31","24","38","36","14","34","35","29","17","27","12","15","4","0","0"
"E00045383","0","0","9","3","3","26","6","6","6","15","25","5","6","6","23","9","0"
"E00045715","0","0","1","6","6","0","3","3","0","9","6","5","0","3","5","8","0"
"E00047474","0","35","101","113","100","152","91","128","79","80","37","65","58","45","39","47","7"
"E00046984","0","6","26","4","12","32","6","18","6","31","11","6","3","20","6","6","0"
"E00047054","0","4","35","25","33","11","1","12","6","15","24","15","23","16","26","11","11"
"E00046721","0","0","4","12","3","12","16","21","3","6","3","11","14","19","9","6","0"
"E00048098","0","4","9","18","6","9","6","27","18","15","6","43","12","23","0","3","3"
"E00047449","0","8","17","28","36","18","42","58","46","13","47","34","28","12","25","3","3"
"E00045224","0","11","10","0","10","6","3","6","0","6","3","30","6","6","1","10","0"
"E00045192","0","17","0","19","12","25","27","9","6","4","32","22","3","17","0","6","0"
"E00047097","0","0","6","3","12","8","0","0","3","4","3","5","3","12","0","0","0"
"E00045651","0","7","13","27","17","30","15","44","49","18","3","25","3","14","17","3","6"
"E00045517","0","17","4","14","49","48","25","32","25","9","3","8","3","12","3","28","0"
"E00046095","0","0","12","7","3","6","3","18","3","9","10","8","6","0","0","3","0"
"E00045599","0","0","6","9","3","3","11","9","9","3","0","8","0","3","3","0","0"
"E00045171","0","12","18","20","8","31","33","20","9","10","15","2","16","15","21","28","6"
"E00175765","0","3","10","15","26","6","9","21","21","3","2","5","0","3","3","0","3"
"E00047853","0","0","19","3","6","3","15","12","11","6","0","8","0","17","0","12","0"
"E00045175","0","4","6","21","13","29","15","24","14","7","15","15","27","17","22","11","3"
"E00046491","0","13","7","6","10","19","9","31","1","20","9","9","8","3","3","6","3"
"E00045934","0","0","4","3","3","20","7","6","3","9","3","6","9","3","14","11","3"
"E00046423","0","0","15","15","11","26","6","21","12","15","9","6","5","1","21","17","3"
"E00175747","0","3","13","7","0","17","10","27","18","20","26","39","20","6","14","9","6"
"E00045511","0","7","4","23","20","24","3","0","9","12","9","7","2","14","6","9","6"
"E00048035","0","0","3","6","6","17","10","16","10","3","6","0","5","3","3","3","3"
"E00047212","0","0","0","6","3","4","6","6","12","0","9","10","10","3","3","3","0"
"E00047379","0","16","19","29","41","28","26","54","41","18","35","35","26","9","29","14","11"
"E00046578","0","0","0","11","0","6","0","3","0","3","3","3","5","8","9","0","0"
"E00045921","0","1","9","13","24","36","12","10","3","9","17","11","5","6","10","20","10"
"E00046649","0","4","12","41","13","28","16","10","24","15","21","25","19","12","3","7","0"
"E00046489","0","16","40","7","21","41","35","14","15","0","15","12","2","6","12","14","6"
"E00046824","0","0","0","3","3","18","6","3","0","42","0","0","11","8","0","3","0"
"E00046648","0","0","0","3","12","16","6","3","15","3","14","12","36","3","3","4","11"
"E00045636","0","9","0","0","9","0","3","4","3","12","6","6","31","21","4","9","0"
"E00047642","0","9","6","6","6","9","9","12","3","3","3","3","3","8","3","3","9"
"E00048009","0","0","9","12","10","6","12","3","10","3","12","25","20","21","9","18","0"
"E00047085","0","29","15","9","34","33","26","13","50","79","30","49","57","57","33","65","20"
"E00046952","0","3","13","3","17","23","36","19","53","6","13","9","20","8","5","17","9"
"E00047377","0","0","12","3","26","9","15","6","0","3","0","6","0","5","0","0","0"
"E00045220","0","0","14","1","9","6","18","7","0","3","6","1","9","8","3","18","0"
"E00047136","0","15","20","21","4","16","3","24","18","7","0","20","6","8","6","9","0"
"E00045858","0","0","0","3","18","24","5","0","6","0","0","0","0","2","0","0","0"
"E00046978","0","0","7","3","3","3","12","0","3","3","3","0","0","0","7","6","3"
"E00045816","0","0","22","42","34","18","6","10","21","20","0","3","3","0","41","6","0"
"E00048196","0","0","37","13","21","19","15","22","9","12","21","0","0","0","5","3","0"
"E00047346","0","34","25","25","9","18","9","6","3","3","3","23","3","20","15","3","0"
